2	2	3	3	5	44
3	2	2	2	5	45
3	3	2	2	15	46
3	2	3	3	9	78
3	3	2	4	12	67
3	3	3	2	6	61
2	2	2	4	5	43
2	2	3	4	5	49
2	2	4	2	4	54
2	3	2	3	5	45
3	5	3	2	6	41
2	3	3	2	7	43
4	2	2	3	5	51
3	3	3	2	4	47
3	2	2	2	5	44
3	2	3	2	5	54
2	2	2	2	7	44
2	2	1	2	10	50
2	3	2	2	7	64
2	2	3	4	5	42
2	2	2	2	5	48
3	2	3	2	6	52
2	3	2	3	5	46
3	4	3	3	6	50
2	2	3	2	5	58
4	2	3	2	5	43
2	2	2	4	5	42
2	2	2	2	5	50
2	2	3	3	5	46
2	3	3	3	11	62
4	3	3	3	9	51
2	2	2	3	6	47
3	3	2	4	5	40
2	2	2	3	6	47
2	3	3	2	5	58
2	2	2	2	5	45
2	3	3	2	5	41
2	2	3	3	6	51
2	3	3	3	5	56
2	3	2	2	5	42
2	2	3	3	9	48
2	2	3	2	6	60
3	2	3	2	10	43
3	3	4	3	6	47
3	2	1	2	6	59
3	2	2	3	6	47
3	2	2	2	6	47
2	2	2	3	5	50
2	3	2	3	4	44
2	4	3	2	5	42
3	2	2	2	6	69
2	3	2	2	5	54
3	2	3	3	5	42
2	2	2	3	4	48
2	2	2	2	5	44
3	3	2	2	10	44
2	3	2	2	10	65
2	2	3	3	5	50
2	2	2	4	5	45
3	2	2	3	5	51
3	3	3	2	6	41
2	4	2	2	6	45
2	2	3	2	5	48
4	1	2	3	5	51
3	3	3	4	5	48
2	2	2	2	5	48
2	2	2	2	5	50
2	2	2	2	6	43
2	2	3	3	10	49
2	2	2	2	7	57
3	3	2	3	5	47
2	2	2	4	6	42
2	2	2	3	5	48
3	2	2	2	5	42
2	2	2	2	5	47
2	2	2	2	5	43
4	2	2	3	4	46
2	2	2	2	5	41
2	3	3	2	5	43
3	3	2	2	22	47
2	2	2	2	6	49
2	2	2	2	6	41
3	3	2	2	6	54
2	2	1	3	5	50
2	2	2	3	5	48
2	2	2	2	5	61
2	2	2	2	5	43
2	3	2	2	6	42
3	2	3	3	7	49
4	2	2	2	5	48
4	3	2	2	4	46
2	2	2	3	5	43
2	2	2	2	5	42
2	2	2	4	5	43
2	2	3	3	11	50
2	2	2	2	10	48
2	2	2	3	5	65
3	3	2	4	5	47
2	2	2	3	5	47
3	2	2	2	3	48
2	4	3	4	5	43
2	2	2	2	4	42
3	2	1	3	5	58
2	2	2	4	5	42
2	2	2	2	6	42
2	2	2	2	5	45
7	2	3	2	7	44
2	2	2	2	10	45
3	3	3	2	10	48
2	3	3	3	4	46
2	3	4	2	5	49
1	2	2	2	6	41
2	3	2	3	5	41
2	2	3	3	6	44
4	2	2	2	4	44
2	2	2	4	11	43
3	3	3	2	4	43
3	2	2	3	4	43
2	2	3	2	23	46
2	2	2	2	7	48
3	2	3	3	7	50
2	2	2	4	4	58
2	2	3	3	7	47
2	2	4	2	5	48
2	2	4	3	14	42
2	2	2	2	5	43
2	2	2	2	4	44
3	2	3	3	5	67
2	2	2	2	5	46
3	2	3	3	5	41
2	3	2	2	9	44
2	2	2	2	7	45
3	2	2	2	9	48
3	2	2	2	11	47
2	2	2	3	5	55
2	2	2	2	5	49
2	2	4	4	5	49
2	1	1	3	5	56
2	3	2	3	6	49
2	3	2	3	4	43
4	1	2	2	4	42
2	2	2	2	11	42
3	2	3	4	5	41
2	2	2	2	5	45
2	3	2	2	6	56
2	2	2	2	13	51
3	1	2	2	8	50
2	2	1	4	5	49
1	2	2	3	7	50
2	2	3	3	5	48
1	2	2	3	5	60
2	3	3	3	5	42
2	3	3	3	5	47
2	2	2	2	5	44
3	3	3	2	5	42
2	2	2	2	4	42
3	2	2	2	5	50
2	2	3	2	10	53
2	2	2	3	9	49
3	2	2	2	7	44
2	3	2	3	20	45
2	2	2	3	5	48
2	2	3	2	6	46
2	2	6	4	5	45
2	3	3	3	5	42
2	1	2	2	5	42
4	2	2	3	11	42
1	2	2	2	4	44
2	2	2	2	4	47
2	2	3	2	20	45
3	1	2	2	6	43
2	2	3	3	9	50
2	2	3	8	4	48
2	2	2	4	5	45
3	2	2	2	6	46
3	2	4	3	4	55
2	2	2	2	5	42
2	3	2	2	5	48
2	2	3	4	4	51
3	3	2	3	6	45
2	2	3	3	5	51
2	2	2	2	5	46
2	2	2	2	5	41
2	2	2	2	7	44
2	1	1	2	10	51
2	2	2	2	7	65
2	2	2	4	5	43
2	2	2	3	6	51
3	2	4	2	6	58
2	3	3	2	5	50
1	4	1	2	5	45
2	2	2	3	17	41
3	2	2	2	4	49
2	3	2	2	5	44
2	2	2	2	19	43
2	2	2	2	5	44
3	2	2	2	6	44
2	1	2	2	6	56
2	2	1	2	5	50
2	1	2	2	5	48
3	2	2	2	5	51
2	2	2	2	4	50
2	2	2	2	4	43
2	3	2	2	4	41
3	2	2	3	5	48
3	2	2	1	4	43
2	2	2	3	4	42
2	3	3	2	5	45
2	2	2	2	4	49
1	2	1	2	7	44
2	1	2	2	6	60
3	2	2	2	5	47
2	2	2	2	6	49
2	2	2	3	6	68
1	2	2	2	4	44
2	2	2	2	4	41
2	3	3	3	21	43
2	1	2	2	5	43
4	2	2	2	5	48
3	2	2	2	10	45
2	2	2	3	5	53
2	2	2	3	5	46
3	2	2	6	8	43
2	2	2	2	5	47
2	2	2	2	5	51
3	3	2	4	5	42
3	2	3	2	5	42
2	3	2	2	5	43
3	2	2	3	8	42
3	2	2	2	5	43
2	2	3	3	4	46
3	2	3	2	4	61
1	2	2	2	4	40
2	2	3	2	7	43
2	2	2	2	6	56
1	2	2	2	7	48
2	2	2	3	5	45
2	2	2	3	19	48
2	2	3	2	4	50
2	1	2	2	5	43
3	4	3	3	5	44
2	2	2	3	4	43
2	2	2	2	5	43
2	3	2	2	6	62
2	3	3	2	5	47
1	2	2	2	5	43
2	2	2	2	6	40
2	2	2	2	10	48
2	2	1	3	5	42
3	2	2	4	5	42
3	2	2	2	5	59
2	3	4	3	5	45
2	2	2	2	4	50
2	2	2	3	5	57
4	2	2	2	14	45
2	2	2	2	15	48
3	2	4	3	7	43
2	3	2	2	5	44
2	2	3	2	5	42
7	2	2	2	10	44
3	1	2	3	13	49
2	2	2	2	7	62
2	2	2	4	5	41
2	3	2	3	5	48
2	2	2	2	5	50
2	2	2	2	5	42
2	3	2	2	5	46
4	2	2	1	5	45
2	1	3	3	5	56
2	1	3	3	4	49
2	2	8	2	6	52
2	2	2	2	6	57
2	2	2	3	11	53
2	4	7	2	10	47
2	1	2	3	5	41
2	2	1	4	5	58
3	2	2	2	5	42
2	2	2	2	4	55
2	2	3	3	5	42
2	2	1	2	5	41
4	3	2	2	5	56
1	2	2	2	4	43
2	1	2	2	5	41
2	2	2	2	5	55
2	2	2	3	4	41
2	2	2	2	6	42
3	2	2	1	6	56
2	2	2	2	5	44
2	2	2	3	6	46
1	2	2	2	5	48
2	2	1	3	5	59
3	2	1	3	5	49
2	2	2	2	5	44
3	2	1	2	5	52
2	2	2	2	4	41
2	2	2	2	5	40
2	2	2	2	5	43
2	2	2	2	5	60
3	3	3	2	6	38
2	2	2	2	10	47
2	3	2	3	6	49
2	2	2	3	5	46
2	2	2	2	4	46
2	2	2	2	5	44
2	1	1	2	4	44
2	2	2	2	5	44
3	1	2	3	4	54
3	3	2	2	4	44
2	1	1	2	5	43
2	2	2	3	5	50
2	2	2	2	5	45
2	1	2	2	5	44
2	2	2	2	6	50
1	2	3	2	5	61
2	2	2	3	4	48
4	2	2	2	4	44
3	3	2	3	6	69
3	3	2	2	6	46
2	3	3	2	7	45
3	3	2	2	5	48
2	2	2	2	5	42
2	2	2	2	5	50
2	2	1	2	6	45
2	3	2	3	5	62
2	2	2	2	10	45
3	2	2	2	10	47
2	2	2	3	7	52
2	1	3	3	5	44
2	3	3	2	11	50
2	2	3	3	5	54
2	2	2	2	4	45
2	2	3	3	5	45
3	2	1	2	5	44
2	2	2	7	5	46
2	2	2	3	5	42
1	1	3	2	5	44
2	1	2	2	5	56
2	2	3	2	10	45
2	3	3	2	7	47
2	2	2	2	7	59
2	3	2	3	5	48
3	2	3	2	5	47
2	2	2	2	5	45
2	2	8	3	5	45
3	2	2	2	5	42
2	2	2	2	4	43
2	2	2	2	15	47
2	1	3	2	4	49
2	2	2	1	10	42
2	2	2	2	6	57
2	1	2	2	4	47
2	2	3	3	5	47
2	1	2	2	20	47
2	2	2	2	4	42
2	2	2	2	5	43
2	2	2	3	20	44
3	2	1	2	4	43
2	2	2	2	4	41
2	3	2	3	20	43
2	1	2	2	5	48
2	2	2	2	6	44
3	2	3	2	6	55
2	2	2	1	10	47
2	2	2	2	5	50
2	3	2	4	15	47
2	2	2	2	5	48
2	2	2	3	5	42
3	2	2	2	6	58
2	2	2	2	4	44
3	2	2	2	4	49
1	2	3	2	5	47
2	1	2	2	4	43
2	2	3	2	4	49
2	1	2	2	4	46
2	1	2	2	5	50
2	2	2	2	6	48
2	2	2	2	10	48
2	2	2	3	5	56
2	2	2	3	5	47
3	2	2	2	5	42
2	2	2	3	5	43
2	2	2	3	4	49
3	2	2	3	6	40
2	1	2	2	5	42
2	3	3	3	5	60
2	1	3	1	4	44
2	2	2	2	4	49
2	2	2	3	6	55
2	3	2	2	10	48
2	1	2	2	5	44
2	2	2	4	4	62
1	2	2	4	10	49
2	1	1	2	5	42
3	2	2	2	5	52
3	2	2	2	5	48
3	2	2	2	5	42
2	3	2	2	4	43
6	2	2	3	4	45
1	2	2	2	5	42
2	2	2	1	5	45
2	2	2	2	11	40
2	3	2	2	5	48
2	2	2	2	6	47
2	2	2	4	4	57
3	2	2	2	5	47
2	3	1	2	4	44
2	2	2	3	5	61
3	2	2	3	5	42
3	3	2	2	5	42
3	2	2	2	5	61
2	2	2	2	5	42
3	2	2	3	5	43
2	2	2	3	5	53
2	1	2	3	10	42
3	1	2	3	6	47
2	2	1	2	7	61
2	1	2	3	5	44
2	2	2	2	5	49
2	2	2	2	6	50
1	2	2	2	4	48
2	2	3	3	4	43
5	2	2	3	5	68
2	2	2	2	5	60
2	2	2	2	5	55
2	2	2	2	5	41
1	2	3	2	6	43
2	2	2	2	6	43
2	2	2	2	8	45
2	3	3	4	5	48
2	2	2	3	4	48
2	2	2	3	5	53
2	2	2	2	4	41
2	3	3	2	4	46
2	2	2	3	5	44
3	2	2	2	4	44
2	2	3	4	5	44
2	2	1	3	5	48
2	2	2	3	5	40
2	2	1	3	6	51
2	1	2	2	6	52
2	1	3	2	7	48
2	2	2	3	4	55
2	2	2	2	6	44
2	2	3	2	5	49
2	2	2	2	5	58
2	4	2	1	5	48
2	2	1	2	4	44
2	2	2	2	5	48
2	2	3	3	4	49
2	2	1	2	4	43
2	2	3	2	5	47
1	2	2	3	5	54
3	2	3	2	5	50
2	2	3	1	4	47
2	2	2	5	5	53
1	3	1	1	5	48
2	1	4	2	5	48
3	2	2	3	10	43
3	1	2	2	6	45
3	2	2	2	5	49
2	2	2	3	5	44
2	2	2	3	5	42
2	2	2	2	6	44
2	2	1	3	8	61
2	1	2	2	5	49
2	3	2	2	4	48
3	2	2	3	4	60
2	2	3	2	5	50
1	2	3	3	4	44
2	4	2	2	5	59
2	2	2	2	5	44
4	1	2	2	4	42
3	3	3	3	5	44
2	2	2	2	4	59
2	2	1	2	5	44
2	2	3	2	6	46
1	2	2	2	6	60
2	2	1	2	5	44
1	2	2	4	4	47
2	2	2	3	5	57
2	1	2	2	4	49
2	3	3	3	4	50
2	4	2	2	5	57
1	2	1	2	6	59
3	2	2	3	7	43
2	2	2	2	5	43
2	3	2	2	4	56
2	2	2	3	5	46
1	2	2	2	4	43
2	2	2	2	10	51
2	2	3	3	10	40
2	2	2	2	6	47
2	3	2	3	5	41
6	3	2	2	5	47
2	2	2	2	5	44
2	2	2	3	5	43
2	2	2	3	5	48
3	1	2	2	5	43
1	2	2	2	5	42
2	2	2	2	15	42
2	3	2	2	5	41
2	1	2	2	5	43
2	2	2	2	6	49
4	2	2	3	6	47
2	2	2	2	5	48
2	2	1	3	4	42
2	3	3	2	5	50
2	2	2	1	4	41
1	2	2	2	4	49
2	6	4	2	4	49
3	2	2	2	4	43
2	2	2	2	5	44
2	2	3	2	5	44
2	2	1	3	5	42
2	2	1	2	4	44
2	2	2	2	23	46
2	2	2	3	7	48
2	2	1	2	5	44
2	2	2	4	20	44
2	2	2	2	5	50
2	2	2	2	5	43
2	2	2	3	4	42
2	2	2	3	4	45
3	2	2	2	4	45
3	2	2	3	9	44
2	2	2	2	4	44
3	2	2	3	6	42
2	2	3	2	5	59
2	2	2	2	6	41
2	1	2	2	6	49
1	1	2	2	18	46
2	1	3	4	5	48
2	1	2	3	4	46
2	3	2	2	8	47
3	1	3	2	4	42
2	2	2	2	4	44
3	2	2	1	5	54
2	1	2	2	5	42
2	1	2	2	5	49
2	1	3	1	4	60
2	2	2	2	5	43
2	3	2	2	10	45
2	2	1	2	11	54
2	2	2	2	4	50
3	2	2	3	5	47
2	3	2	2	5	44
2	2	3	3	5	45
2	1	2	2	5	44
3	2	2	2	4	46
2	2	3	3	5	56
2	2	2	2	4	44
2	2	2	2	4	39
2	2	2	2	5	50
1	2	2	2	16	44
1	2	2	2	6	41
1	2	1	2	6	51
2	2	2	2	7	57
2	2	2	3	5	42
2	2	2	2	6	55
7	1	2	3	5	43
2	2	3	2	4	42
2	2	2	1	5	44
3	2	2	2	4	50
3	1	2	2	5	42
3	2	3	3	5	43
2	2	2	2	5	48
2	2	2	2	4	43
2	2	2	2	13	42
2	2	2	2	9	48
2	2	3	3	7	48
3	3	2	4	5	43
2	2	2	2	5	47
1	2	2	2	14	41
2	2	2	2	5	42
2	2	2	2	6	43
4	2	2	2	4	50
2	2	2	2	4	43
2	2	1	2	5	42
2	2	2	2	4	44
2	2	2	6	5	43
2	1	2	2	6	47
2	2	1	2	6	47
1	2	2	2	6	51
2	2	3	2	5	47
2	2	1	2	4	44
2	3	2	2	5	57
2	2	1	2	4	43
3	2	2	2	5	50
2	2	2	2	5	53
2	2	2	3	5	42
2	1	2	2	5	43
2	2	2	3	5	49
1	2	2	2	6	49
2	2	2	2	5	49
3	1	2	2	5	49
2	2	1	2	5	60
2	3	2	2	4	48
2	2	2	2	4	43
2	3	2	1	5	55
2	2	2	2	4	44
3	1	2	2	6	47
1	2	2	2	6	42
1	3	2	2	5	50
2	3	2	2	5	40
2	1	2	1	7	50
2	2	2	1	5	48
2	2	2	2	6	45
2	2	1	4	6	50
2	2	2	2	5	48
1	2	4	2	15	40
2	2	2	3	5	47
3	2	2	2	5	43
3	2	2	2	5	55
2	2	3	2	5	50
2	2	2	3	5	47
2	3	3	2	4	48
2	2	2	2	4	47
2	2	3	3	5	42
2	2	2	2	6	46
2	3	3	3	6	42
2	2	2	3	5	43
3	2	2	2	4	50
2	1	1	2	5	53
2	1	2	2	4	41
3	3	2	2	5	47
3	1	3	3	4	53
2	2	1	2	5	42
2	3	2	2	5	47
2	2	2	2	5	47
3	1	2	2	4	55
1	3	2	3	14	41
2	2	2	2	10	47
2	2	1	2	4	59
3	2	2	3	5	43
2	2	2	2	4	48
2	2	2	2	4	59
2	1	2	2	4	50
2	2	1	3	5	42
3	2	1	3	4	49
2	8	3	3	4	44
1	2	2	2	4	44
2	1	2	2	5	42
2	2	3	3	6	57
2	2	2	3	10	41
2	1	2	2	10	44
2	2	2	2	6	52
2	2	2	4	4	42
2	1	2	2	5	46
2	2	2	2	5	53
2	1	2	3	6	43
2	2	1	2	4	48
4	2	2	2	5	50
2	2	2	2	4	46
2	2	2	3	5	43
2	2	3	1	5	50
2	1	2	2	5	62
2	2	3	2	10	49
2	2	2	3	10	48
2	2	2	2	6	58
2	1	3	4	5	47
1	3	2	3	5	42
2	2	1	2	4	53
2	2	3	3	4	42
2	2	2	2	5	43
3	2	1	2	4	44
2	1	2	1	4	53
2	2	2	2	4	44
2	2	2	2	4	43
2	2	2	3	4	56
2	3	3	2	10	49
2	3	2	1	6	47
2	1	2	2	5	48
1	2	2	4	17	47
2	2	2	3	5	47
2	2	2	2	5	49
1	2	2	2	5	57
1	1	2	1	4	41
3	2	1	2	4	44
2	2	2	2	4	58
2	3	3	3	5	42
1	2	2	3	4	42
2	1	2	2	5	58
2	1	2	2	5	42
2	2	1	2	10	48
2	1	2	2	6	63
2	2	2	4	5	49
2	2	2	2	5	47
2	2	2	1	5	55
2	2	2	2	4	43
2	1	2	1	4	42
4	2	2	2	4	45
2	2	2	2	5	54
2	2	2	2	5	43
3	2	2	2	5	44
2	2	2	2	5	46
2	2	2	2	9	45
3	2	2	2	7	44
3	3	2	2	6	47
2	3	2	3	4	43
2	2	2	2	4	51
3	3	1	3	5	47
1	2	2	2	5	51
2	2	2	2	5	43
4	3	3	3	5	44
2	2	2	2	5	54
2	2	1	3	4	44
2	2	3	2	6	43
2	2	2	2	6	59
2	2	1	2	4	50
2	1	2	2	5	50
2	1	2	2	5	47
2	1	2	2	4	62
2	2	2	2	5	45
2	3	1	2	4	45
2	2	1	2	4	49
4	2	2	2	5	44
1	2	2	2	5	43
3	2	2	1	5	53
1	1	2	3	5	41
2	1	2	2	6	45
2	2	2	2	6	49
2	2	2	7	4	47
2	2	2	3	5	51
2	1	2	2	5	46
2	2	2	2	4	56
2	2	2	2	5	46
1	4	2	2	5	44
2	2	2	2	5	52
3	2	2	2	4	43
1	2	1	3	5	43
2	2	2	2	5	56
2	2	3	3	4	42
2	2	2	2	7	42
2	2	2	2	5	50
2	2	2	2	20	44
2	2	2	2	5	46
2	2	2	2	5	49
2	1	4	2	9	49
1	1	1	3	5	44
2	3	2	2	4	43
2	3	2	2	19	44
3	2	1	2	5	45
2	2	2	2	4	43
2	2	2	3	5	55
2	2	2	2	4	40
2	2	2	2	6	43
2	2	2	2	9	47
2	2	2	2	7	56
2	3	2	4	5	41
2	2	2	2	5	49
2	2	3	3	4	46
2	3	2	2	5	46
2	4	3	3	9	40
2	2	1	2	5	44
3	2	3	2	6	44
2	2	2	3	4	50
2	2	3	2	5	57
2	2	3	3	5	48
2	2	2	2	6	47
2	2	2	2	9	59
2	1	2	2	4	48
3	3	2	4	5	47
2	2	2	2	5	72
3	2	4	3	4	71
2	2	5	2	5	69
2	3	2	2	5	62
4	2	2	2	5	47
3	3	2	3	5	53
2	2	2	2	5	45
3	3	2	2	4	49
2	2	2	1	5	43
2	2	2	3	12	50
3	2	2	3	10	62
2	2	2	3	5	50
1	2	2	4	3	44
1	3	1	3	5	59
2	2	2	2	6	43
2	2	2	2	5	49
2	2	1	2	5	42
3	3	3	3	19	49
2	2	2	2	5	47
2	2	2	2	5	41
2	2	2	2	5	50
2	2	2	2	4	41
2	2	1	3	10	45
2	2	3	3	7	61
2	2	2	2	5	49
2	2	2	3	5	44
2	3	3	3	5	50
2	2	2	2	4	42
2	1	2	2	5	42
2	2	2	3	6	52
4	2	3	3	5	42
2	2	1	2	4	41
2	2	2	2	5	53
2	3	2	3	5	43
2	1	2	2	4	43
2	2	2	2	6	43
2	1	1	2	7	59
2	2	2	1	4	47
2	2	2	4	4	49
2	3	2	2	5	101
2	2	2	3	5	41
2	2	2	2	5	46
2	2	2	3	5	48
11	11	4	5	7	42
3	2	2	2	4	44
2	2	3	3	4	42
2	2	2	2	4	55
2	2	2	2	5	41
1	2	2	3	10	43
2	2	2	2	7	57
2	2	3	2	5	49
1	2	2	3	4	44
2	2	2	2	4	60
2	2	2	3	5	43
2	2	1	2	4	44
1	1	2	2	4	58
3	2	2	3	5	42
2	2	2	2	4	47
2	2	2	2	4	48
3	2	2	3	3	56
2	2	2	2	6	47
2	2	1	2	7	46
2	2	2	3	6	47
2	3	1	2	4	56
2	2	2	2	5	52
2	2	2	2	5	55
2	3	2	2	4	59
2	2	2	2	3	43
3	2	2	2	4	45
3	7	2	2	4	43
2	2	2	2	5	43
2	2	2	2	5	44
2	2	1	2	6	49
2	3	2	2	9	50
2	2	2	1	4	47
2	2	1	2	4	47
2	2	2	2	5	48
2	2	2	2	4	44
2	2	2	2	5	42
2	3	3	2	5	48
2	2	2	2	5	48
4	1	2	2	4	44
2	1	2	2	4	55
2	2	2	1	4	45
3	2	2	2	5	40
2	2	2	2	7	44
2	2	2	2	9	45
2	2	2	2	7	44
1	2	2	5	4	45
2	2	2	2	5	55
2	2	3	2	4	52
2	2	2	3	5	43
2	3	2	2	5	61
3	2	2	2	5	43
3	1	2	3	5	44
2	2	2	2	5	54
3	2	2	2	4	44
2	2	2	3	5	39
2	2	2	2	5	54
2	2	3	2	6	49
1	2	2	2	7	48
2	2	2	3	5	52
2	2	1	2	5	48
2	2	3	2	5	50
2	2	2	2	5	54
3	3	1	2	4	45
2	1	2	2	5	44
3	1	2	3	5	52
2	3	2	1	5	42
3	2	2	2	5	43
1	2	1	2	4	49
2	2	1	1	6	57
1	2	2	2	5	47
2	2	2	2	8	46
2	2	2	3	5	61
1	2	1	2	5	50
2	2	3	2	5	42
2	2	2	2	4	49
2	3	2	2	5	45
2	1	2	2	4	48
3	1	2	2	4	45
2	1	2	2	5	55
2	2	2	3	4	43
2	2	2	2	5	41
2	1	3	3	6	55
1	2	2	2	9	46
2	2	2	1	5	49
2	2	2	3	5	59
3	2	2	2	5	50
2	2	1	2	5	48
1	3	2	3	5	41
7	3	2	2	5	41
2	2	2	2	4	44
3	2	2	3	5	42
2	2	2	2	5	60
2	2	1	2	5	42
2	2	2	2	6	39
2	2	2	2	5	53
2	2	2	2	9	48
3	2	2	2	7	48
